Date,IBGE6,TotalVaccinations,PeopleVaccinated,PeopleFullyVaccinated
2022-06-10,293260,33144,13302,12389
2022-06-10,293270,40900,18960,15721
2022-06-10,293280,31047,13840,11833
2022-06-10,293290,170125,77800,64474
2022-06-10,293300,51940,21743,19767
2022-06-10,293305,28431,11490,10783
2022-06-10,293317,17953,7837,6648
2022-06-10,293320,51463,27307,16997
2022-06-10,293340,17808,7513,6586
2022-06-10,293350,40188,18792,15308
2022-06-10,293360,110991,48384,42983
2022-06-10,310090,36014,17076,13859
2022-06-10,310100,26585,10445,9682
2022-06-10,310110,51583,20760,18822
2022-06-10,310150,88654,33564,31687
2022-06-10,310160,172809,71916,65061
2022-06-10,310170,71571,30928,26951
2022-06-10,310180,14144,6213,5150
2022-06-10,310190,50146,19756,18405
2022-06-10,310210,29430,10980,10062
2022-06-10,310230,34655,13261,12389
2022-06-10,310260,102250,40516,38087
2022-06-10,310280,35310,12601,12083
2022-06-10,310290,30935,11828,11165
2022-06-10,310340,75980,29528,26782
2022-06-10,310350,237004,96537,86983
2022-06-10,310375,15868,6426,5852
2022-06-10,310390,21407,8369,7876
2022-06-10,310400,194490,87213,77736
2022-06-10,310410,22893,8396,8170
2022-06-10,310420,91363,35727,33333
2022-06-10,310430,31675,12863,11636
2022-06-10,310440,6710,2840,2521
2022-06-10,310460,26565,11396,10229
2022-06-10,310500,19083,7563,6785
2022-06-10,310510,60986,23447,22018
2022-06-10,310520,11459,4494,4068
2022-06-10,310530,16455,6375,6000
2022-06-10,310540,70526,27365,25431
2022-06-10,310590,51621,20098,18446
2022-06-10,310600,24814,9691,8779
2022-06-10,310630,48596,20951,18237
2022-06-10,310650,26000,10300,9805
2022-06-10,310665,11505,4668,4288
2022-06-10,310670,1000342,403177,371084
2022-06-10,310690,35114,13032,12081
2022-06-10,310710,95735,35971,33912
2022-06-10,310720,10859,4067,3913
2022-06-10,310730,86144,40718,34333
2022-06-10,310740,109398,44984,40161
2022-06-10,310750,18662,7116,6699
2022-06-10,310770,12367,4906,4396
2022-06-10,310780,27303,11279,9805
2022-06-10,310800,45284,16947,15923
2022-06-10,310825,21607,8596,8138
2022-06-10,310830,42113,15442,14488
2022-06-10,310850,12294,5000,4443
2022-06-10,310855,33857,14714,13317
2022-06-10,310860,62249,27479,21923
2022-06-10,310870,10228,4002,3616
2022-06-10,310890,38802,14371,13986
2022-06-10,310900,93177,37294,34110
2022-06-10,310920,20153,7993,7028
2022-06-10,310925,10483,4054,3761
2022-06-10,310950,30790,11422,10743
2022-06-10,310970,30283,10969,10684
2022-06-10,311040,8633,3003,3006
2022-06-10,311050,51875,21377,19200
2022-06-10,311060,71147,27692,25417
2022-06-10,311090,37128,14967,13560
2022-06-10,311120,129940,48956,45735
2022-06-10,311130,31545,12472,11340
2022-06-10,311150,28212,12803,10709
2022-06-10,311160,62141,23721,22009
2022-06-10,311200,40682,14687,14183
2022-06-10,311230,95656,38911,35442
2022-06-10,311240,18881,7307,6824
2022-06-10,311280,24272,10072,8972
2022-06-10,311300,30423,15213,11117
2022-06-10,311320,60088,24396,22380
2022-06-10,311330,73788,29934,27314
2022-06-10,311340,168729,72988,62631
2022-06-10,311350,24186,9251,8739
2022-06-10,311360,17642,6733,6415
2022-06-10,311370,46672,18686,16940
2022-06-10,311380,6000,2281,2188
2022-06-10,311390,29040,11144,10516
2022-06-10,311400,30337,10867,10418
2022-06-10,311410,30552,12044,11228
2022-06-10,311430,79710,29928,28394
2022-06-10,311440,48823,18315,17397
2022-06-10,311470,9304,3268,3215
2022-06-10,311510,44449,17048,16105
2022-06-10,311530,156023,60384,55956
2022-06-10,311550,52934,20863,19098
2022-06-10,311610,27857,10539,9922
2022-06-10,311640,8605,3505,3311
2022-06-10,311670,19128,7267,6473
2022-06-10,311680,24552,9311,8813
2022-06-10,311700,17230,7158,6083
2022-06-10,311730,66971,27497,25043
2022-06-10,311770,34839,13222,12441
2022-06-10,311780,24688,9762,9177
2022-06-10,311790,30473,11687,10857
2022-06-10,311800,143143,54452,51324
2022-06-10,311830,301874,113464,104774
2022-06-10,311840,45671,19039,16777
2022-06-10,311860,1293831,532919,486578
2022-06-10,311880,49505,20645,18525
2022-06-10,311900,7514,2832,2665
2022-06-10,311940,218296,89419,82784
2022-06-10,311950,20162,7669,7253
2022-06-10,311990,10010,3597,3395
2022-06-10,312020,31837,12180,11457
2022-06-10,312030,10133,4442,3928
2022-06-10,312050,26878,10165,9596
2022-06-10,312090,189063,74360,67539
2022-06-10,312120,21136,8835,8095
2022-06-10,312125,22072,9345,8410
2022-06-10,312140,18171,6870,6637
2022-06-10,312180,17493,6802,6092
2022-06-10,312230,494019,196657,184366
2022-06-10,312240,15620,6066,5732
2022-06-10,312245,12548,5446,4678
2022-06-10,312247,8137,3410,3075
2022-06-10,312330,11693,4406,4066
2022-06-10,312360,59885,23617,21946
2022-06-10,312370,21275,8880,7633
2022-06-10,312410,139171,58830,52001
2022-06-10,312420,58292,22918,21367
2022-06-10,312430,60138,24113,22118
2022-06-10,312560,13940,6044,5042
2022-06-10,312570,41198,15038,14123
2022-06-10,312600,20713,8008,7029
2022-06-10,312610,170086,65523,60775
2022-06-10,312660,13860,6154,5685
2022-06-10,312670,49464,21090,18573
2022-06-10,312675,11054,4494,4146
2022-06-10,312700,30380,12048,11147
2022-06-10,312705,9751,3842,3471
2022-06-10,312710,111772,47953,41102
2022-06-10,312730,12980,5714,4715
2022-06-10,312770,511716,222609,188262
2022-06-10,312780,27801,11323,10184
2022-06-10,312810,31895,13174,11997
2022-06-10,312825,13827,4935,4788
2022-06-10,312830,43672,17610,16127
2022-06-10,312840,21415,8083,7439
2022-06-10,312870,115058,46902,43993
2022-06-10,312920,17361,6259,6045
2022-06-10,312930,26495,9917,9530
2022-06-10,312950,52616,20715,19224
2022-06-10,312965,9919,4810,3564
2022-06-10,312970,35024,13963,13012
2022-06-10,312990,7970,3134,2978
2022-06-10,313005,21285,8714,7892
2022-06-10,313010,97878,39213,36039
2022-06-10,313055,11847,5065,4487
2022-06-10,313070,16966,6621,6230
2022-06-10,313090,55158,22571,20266
2022-06-10,313100,13674,5891,5495
2022-06-10,313110,20353,7983,7182
2022-06-10,313120,47935,19933,17787
2022-06-10,313130,502080,206190,184247
2022-06-10,313150,24006,9213,8585
2022-06-10,313190,139348,52950,48761
2022-06-10,313200,8266,3285,2990
2022-06-10,313210,31809,13920,12185
2022-06-10,313220,35756,13642,12662
2022-06-10,313240,232267,89691,82793
2022-06-10,313250,74189,30941,27397
2022-06-10,313300,33861,13925,12790
2022-06-10,313310,38475,14850,14139
2022-06-10,313320,25305,10327,9309
2022-06-10,313330,40910,17143,15315
2022-06-10,313350,57845,20947,19912
2022-06-10,313360,24111,9805,8987
2022-06-10,313370,30543,12517,11538
2022-06-10,313375,39683,15381,14282
2022-06-10,313380,196260,80456,71021
2022-06-10,313400,35010,13365,12406
2022-06-10,313410,12742,5227,4755
2022-06-10,313420,226221,88880,81982
2022-06-10,313440,87607,35512,32363
2022-06-10,313450,11528,4188,4024
2022-06-10,313460,44473,17819,16645
2022-06-10,313490,56927,22820,20970
2022-06-10,313505,60216,28093,23247
2022-06-10,313510,118417,51201,45881
2022-06-10,313520,109103,53706,43619
2022-06-10,313545,14927,6257,5601
2022-06-10,313550,19450,9522,8002
2022-06-10,313560,16513,6698,6092
2022-06-10,313580,49662,20155,17823
2022-06-10,313590,13392,5031,4770
2022-06-10,313600,33152,13086,11979
2022-06-10,313620,184748,71414,66096
2022-06-10,313630,96486,40033,35658
2022-06-10,313650,17478,7673,6460
2022-06-10,313655,10048,4164,3862
2022-06-10,313660,13140,4843,4649
2022-06-10,313665,73018,30824,26617
2022-06-10,313690,18546,9769,7560
2022-06-10,313695,11570,5206,4207
2022-06-10,313700,37603,15273,14040
2022-06-10,313720,105726,43697,39298
2022-06-10,313750,47982,18094,16492
2022-06-10,313760,152818,61913,56275
2022-06-10,313780,46092,18329,16880
2022-06-10,313820,247916,95150,88943
2022-06-10,313830,8067,3469,3262
2022-06-10,313840,126124,49428,45991
2022-06-10,313850,14078,5298,5015
2022-06-10,313860,46540,16730,16159
2022-06-10,313862,17397,6778,6314
2022-06-10,313868,12328,5375,4698
2022-06-10,313890,16363,6481,5939
2022-06-10,313900,88227,34803,32721
2022-06-10,313920,37516,16421,14585
2022-06-10,313930,39414,17279,14826
2022-06-10,313940,169021,75667,64086
2022-06-10,313950,45547,19686,16956
2022-06-10,313960,53514,23514,19742
2022-06-10,313980,33049,12499,11746
2022-06-10,313990,37256,13890,13145
2022-06-10,314000,155798,60071,56672
2022-06-10,314015,37699,15622,14174
2022-06-10,314050,33080,13013,12072
2022-06-10,314060,10181,3954,3663
2022-06-10,314080,35259,14331,12697
2022-06-10,314100,27927,11527,10135
2022-06-10,314110,97358,37353,34547
2022-06-10,314160,24322,9415,8888
2022-06-10,314170,14521,5866,5251
2022-06-10,314180,61116,24923,22766
2022-06-10,314200,27707,11271,10209
2022-06-10,314270,30071,12991,11061
2022-06-10,314290,44994,18979,16899
2022-06-10,314300,35400,13366,12454
2022-06-10,314310,128019,46704,44864
2022-06-10,314320,57170,21840,20582
2022-06-10,314330,851084,380309,312504
2022-06-10,314340,50927,20539,19158
2022-06-10,314380,11998,4960,4662
2022-06-10,314390,230479,95851,86032
2022-06-10,314410,54435,20625,19530
2022-06-10,314460,64134,25052,23419
2022-06-10,314465,22362,9057,8193
2022-06-10,314470,43936,17048,16022
2022-06-10,314480,213338,81973,75875
2022-06-10,314500,34342,14503,12799
2022-06-10,314510,38424,15212,14019
2022-06-10,314520,179054,83694,72479
2022-06-10,314530,64528,27021,24565
2022-06-10,314537,9655,4193,3504
2022-06-10,314560,112391,41074,39331
2022-06-10,314585,13978,5463,5087
2022-06-10,314587,11749,5383,4556
2022-06-10,314590,106750,41070,37243
2022-06-10,314600,68098,26633,23867
2022-06-10,314610,183113,71631,66761
2022-06-10,314630,35082,16151,13565
2022-06-10,314650,22583,8117,7852
2022-06-10,314675,15624,6316,5667
2022-06-10,314690,25861,12244,10417
2022-06-10,314700,191212,80398,72391
2022-06-10,314710,206064,82757,75012
2022-06-10,314720,42229,19443,17846
2022-06-10,314730,54775,20985,19712
2022-06-10,314740,60378,24089,22180
2022-06-10,314760,36922,14768,13289
2022-06-10,314790,245205,98277,89495
2022-06-10,314795,8390,3838,3078
2022-06-10,314800,369588,140879,130130
2022-06-10,314810,178650,80443,72461
2022-06-10,314820,11345,4682,4208
2022-06-10,314830,20196,7606,7193
2022-06-10,314840,13722,5096,4764
2022-06-10,314860,37654,14884,13676
2022-06-10,314870,53691,21449,19546
2022-06-10,314910,30696,11257,10569
2022-06-10,314950,7065,2829,2571
2022-06-10,314970,24637,10732,9208
2022-06-10,314980,35301,14014,13372
2022-06-10,314990,51000,19878,18463
2022-06-10,315050,22018,8613,7971
2022-06-10,315060,19201,7021,6812
2022-06-10,315080,41065,15285,14383
2022-06-10,315100,21734,8039,7782
2022-06-10,315120,104718,44942,40695
2022-06-10,315150,77717,30887,29297
2022-06-10,315160,25695,10415,9380
2022-06-10,315170,40649,14891,14465
2022-06-10,315190,18663,7489,7062
2022-06-10,315210,149395,58191,54944
2022-06-10,315217,24676,10154,9144
2022-06-10,315220,85717,34956,31155
2022-06-10,315230,22296,8697,8295
2022-06-10,315240,32947,13517,12122
2022-06-10,315280,59915,24540,22405
2022-06-10,315290,23001,8937,8446
2022-06-10,315310,15059,5351,5096
2022-06-10,315340,41316,16548,14610
2022-06-10,315370,8466,3104,2970
2022-06-10,315400,60741,23072,21553
2022-06-10,315430,35877,14817,13455
2022-06-10,315460,613845,260085,231773
2022-06-10,315480,23300,9039,8477
2022-06-10,315490,30308,12567,11236
2022-06-10,315550,27843,10513,9990
2022-06-10,315560,52372,23341,20196
2022-06-10,315670,259363,103743,94429
2022-06-10,315690,63330,25308,23183
2022-06-10,315700,72790,32529,27150
2022-06-10,315710,13296,5686,4867
2022-06-10,315720,84840,32056,30096
2022-06-10,315725,18840,7617,6926
2022-06-10,315733,20876,8945,8088
2022-06-10,315737,10309,4285,3963
2022-06-10,315770,33769,14581,12753
2022-06-10,315780,409242,172982,148643
2022-06-10,315840,9114,3725,3304
2022-06-10,315860,9605,3708,3317
2022-06-10,315880,11480,4492,3984
2022-06-10,315895,75864,33565,28892
2022-06-10,315920,23819,8578,8238
2022-06-10,315960,113203,41524,39783
2022-06-10,315980,51076,20109,18475
2022-06-10,316010,11372,4385,4007
2022-06-10,316030,21353,9344,7969
2022-06-10,316040,57007,23423,21070
2022-06-10,316090,10895,4133,3983
2022-06-10,316100,47311,17780,16618
2022-06-10,316105,7790,3119,2771
2022-06-10,316110,104660,46280,39918
2022-06-10,316120,18913,6717,6503
2022-06-10,316150,21096,8074,7693
2022-06-10,316190,32067,12410,11749
2022-06-10,316200,50536,20346,18832
2022-06-10,316210,93040,39231,34511
2022-06-10,316220,20058,7809,7451
2022-06-10,316225,8693,4429,3939
2022-06-10,316230,7606,2766,2671
2022-06-10,316240,46252,19534,17189
2022-06-10,316250,187217,75364,69465
2022-06-10,316270,43168,17989,16342
2022-06-10,316280,33750,13722,12562
2022-06-10,316290,63005,23720,22146
2022-06-10,316310,12449,4961,4604
2022-06-10,316320,11333,3981,3961
2022-06-10,316370,108811,43030,39547
2022-06-10,316380,17316,6833,6115
2022-06-10,316420,14488,6213,5486
2022-06-10,316430,16353,6390,5916
2022-06-10,316440,11779,4643,4371
2022-06-10,316470,152251,60350,55816
2022-06-10,316500,23786,9402,8969
2022-06-10,316510,21181,8130,7569
2022-06-10,316520,16567,6498,6062
2022-06-10,316530,19494,7289,7033
2022-06-10,316540,14069,5497,5189
2022-06-10,316555,20599,9147,8224
2022-06-10,316557,14013,6126,5408
2022-06-10,316570,19944,7148,6942
2022-06-10,316620,24364,9220,8425
2022-06-10,316630,14480,6667,5644
2022-06-10,316670,16348,6893,6045
2022-06-10,316740,14114,5875,5424
2022-06-10,316770,12319,4915,4441
2022-06-10,316800,63498,28036,24123
2022-06-10,316810,8453,3577,3199
2022-06-10,316850,29931,11770,10685
2022-06-10,316860,254848,117725,95373
2022-06-10,316910,13806,5307,5133
2022-06-10,316930,174191,68206,63166
2022-06-10,316935,67314,26375,24467
2022-06-10,316940,128363,51609,47698
2022-06-10,316960,57227,22651,20659
2022-06-10,316970,47043,17792,16858
2022-06-10,316980,12435,4992,4553
2022-06-10,317005,25185,10761,9298
2022-06-10,317040,163214,72197,63160
2022-06-10,317047,7875,3403,2999
2022-06-10,317050,28581,10461,10079
2022-06-10,317052,20745,8516,7587
2022-06-10,317057,14455,6145,5338
2022-06-10,317065,9310,3925,3509
2022-06-10,317070,318454,127705,118985
2022-06-10,317080,72989,30945,27517
2022-06-10,317090,41214,18025,15181
2022-06-10,317100,51297,19985,18632
2022-06-10,317110,9352,3481,3303
2022-06-10,317120,229549,95532,86515
2022-06-10,317160,24116,9889,8669
2022-06-10,317190,13022,5417,4665
2022-06-10,317200,86411,35155,32160
2022-06-10,320010,71996,29752,26349
2022-06-10,320016,26362,11112,9738
2022-06-10,320020,75122,29244,26471
2022-06-10,320030,36065,13843,12862
2022-06-10,320040,74069,30615,26762
2022-06-10,320050,19353,7508,6834
2022-06-10,320060,203943,85563,75435
2022-06-10,320070,25645,10968,9237
2022-06-10,320080,62347,24969,22227
2022-06-10,320100,33540,13956,12000
2022-06-10,320115,28536,12440,10563
2022-06-10,320120,415023,173227,151097
2022-06-10,320130,776277,329080,282951
2022-06-10,320140,85704,34502,31204
2022-06-10,320150,270061,112103,97821
2022-06-10,320160,55967,24161,20935
2022-06-10,320170,32406,13707,12062
2022-06-10,320180,11475,4572,4195
2022-06-10,320190,95521,37331,34600
2022-06-10,320210,48531,20499,17906
2022-06-10,320220,37433,15381,13531
2022-06-10,320225,32368,12652,11443
2022-06-10,320230,62447,26102,22615
2022-06-10,320240,231329,103295,87559
2022-06-10,320245,52199,21883,19382
2022-06-10,320250,30729,12582,10935
2022-06-10,320265,21911,10629,8740
2022-06-10,320270,35646,13629,12321
2022-06-10,320280,84533,37749,31394
2022-06-10,320290,28205,10770,9780
2022-06-10,320300,63839,27147,23774
2022-06-10,320305,62742,27095,22827
2022-06-10,320310,27810,11067,9834
2022-06-10,320313,39415,15022,13957
2022-06-10,320316,29897,11456,10531
2022-06-10,320320,332826,140159,121541
2022-06-10,320330,27385,11222,10010
2022-06-10,320332,77414,34361,28533
2022-06-10,320334,41590,16638,15075
2022-06-10,320335,30723,12724,11175
2022-06-10,320340,54544,22297,19392
2022-06-10,320350,46089,19443,16943
2022-06-10,320360,13149,5316,4633
2022-06-10,320370,42822,16635,15221
2022-06-10,320380,33473,13276,11937
2022-06-10,320390,124939,52384,46168
2022-06-10,320400,46702,18759,16685
2022-06-10,320405,39486,17017,14574
2022-06-10,320410,51384,21565,18546
2022-06-10,320420,44121,19165,15962
2022-06-10,320425,17692,7296,6352
2022-06-10,320430,29642,12007,10690
2022-06-10,320435,53783,21622,19354
2022-06-10,320440,28800,11423,10140
2022-06-10,320450,29969,11263,10449
2022-06-10,320455,86231,37206,32669
2022-06-10,320460,56800,21557,19969
2022-06-10,320470,74578,31813,27372
2022-06-10,320480,28254,11375,10124
2022-06-10,320495,31346,12567,11076
2022-06-10,320501,52624,23244,19682
2022-06-10,320503,45536,18505,16493
2022-06-10,320506,56453,22559,20502
2022-06-10,320510,126668,54623,46753
2022-06-10,320515,20148,8288,7434
2022-06-10,320517,30576,13045,11185
2022-06-10,320520,982939,402905,354575
2022-06-10,320530,885795,345746,312202
2022-06-10,330010,298784,131712,114794
2022-06-10,330022,36205,13988,12769
2022-06-10,330023,78360,37288,28885
2022-06-10,330025,62034,27403,23764
2022-06-10,330060,78677,32233,29446
2022-06-10,330070,348949,153629,132085
2022-06-10,330080,111686,48666,42569
2022-06-10,330093,27108,12040,10563
2022-06-10,330110,50784,19166,18053
2022-06-10,330115,25223,10902,9915
2022-06-10,330130,66153,29342,25336
2022-06-10,330140,42471,17757,15457
2022-06-10,330150,48418,19125,17907
2022-06-10,330160,18752,8197,7085
2022-06-10,330185,104483,45829,39590
2022-06-10,330187,81325,33652,28822
2022-06-10,330190,397126,177081,154310
2022-06-10,330200,226351,100007,84959
2022-06-10,330205,29134,12663,10943
2022-06-10,330220,215044,94271,81758
2022-06-10,330225,68087,27645,25267
2022-06-10,330227,157677,72495,59509
2022-06-10,330230,11867,5548,4882
2022-06-10,330240,429324,202180,157267
2022-06-10,330250,457947,198355,169888
2022-06-10,330270,315430,136586,125487
2022-06-10,330280,43649,17204,15715
2022-06-10,330285,266205,115558,101407
2022-06-10,330290,76338,29077,27530
2022-06-10,330300,55416,24143,20232
2022-06-10,330310,29834,12730,11108
2022-06-10,330320,289982,122100,106199
2022-06-10,330360,74899,33231,29052
2022-06-10,330370,79154,42014,31715
2022-06-10,330380,62266,32318,25034
2022-06-10,330385,64763,26903,23985
2022-06-10,330395,58524,25281,20878
2022-06-10,330400,78110,30884,28319
2022-06-10,330410,42166,17708,15676
2022-06-10,330412,26962,12096,10839
2022-06-10,330414,302216,139039,113801
2022-06-10,330415,53418,21582,19738
2022-06-10,330430,130349,56419,49599
2022-06-10,330440,46475,18687,17293
2022-06-10,330452,262923,115434,101017
2022-06-10,330470,71008,31528,25311
2022-06-10,330480,39538,20541,14558
2022-06-10,330490,1804681,741073,757222
2022-06-10,330500,89126,37453,33994
2022-06-10,330510,676250,325535,259893
2022-06-10,330515,39489,16926,15028
2022-06-10,330550,142424,64571,56777
2022-06-10,330555,136364,59098,50601
2022-06-10,330560,52847,21933,19774
2022-06-10,330575,64489,28705,24690
2022-06-10,330580,294335,147387,97106
2022-06-10,330590,17785,8210,6917
2022-06-10,330600,186988,77724,70089
2022-06-10,330610,173705,68198,63908
2022-06-10,350010,83255,29967,30462
2022-06-10,350020,14830,5063,5304
2022-06-10,350030,77158,28356,28790
2022-06-10,350040,25068,8985,9253
2022-06-10,350050,43579,16720,16033
2022-06-10,350055,19689,7276,7346
2022-06-10,350070,86577,33851,32723
2022-06-10,350075,15854,5965,5860
2022-06-10,350080,14973,5046,5429
2022-06-10,350100,53747,17692,18680
