Date,IBGE6,Type,N
2021-07-15,510340,Second Doe,1
2021-07-15,510385,First Doe,1
2021-07-15,510452,First Doe,2
2021-07-15,510480,First Doe,1
2021-07-15,510525,First Doe,1
2021-07-15,510610,Second Doe,1
2021-07-15,510624,First Doe,1
2021-07-15,510628,First Doe,1
2021-07-15,510760,First Doe,1
2021-07-15,510785,First Doe,1
2021-07-15,510790,Doe,1
2021-07-15,510790,Second Doe,1
2021-07-15,510792,Doe,1
2021-07-15,510840,First Doe,1
2021-07-15,520013,First Doe,2
2021-07-15,520017,Second Doe,1
2021-07-15,520025,First Doe,1
2021-07-15,520025,Second Doe,1
2021-07-15,520110,Doe,1
2021-07-15,520110,First Doe,4
2021-07-15,520110,First Doe,1
2021-07-15,520110,Second Doe,3
2021-07-15,520140,Doe,10
2021-07-15,520140,First Doe,22
2021-07-15,520140,Second Doe,10
2021-07-15,520180,First Doe,1
2021-07-15,520330,First Doe,3
2021-07-15,520330,Second Doe,1
2021-07-15,520355,First Doe,1
2021-07-15,520410,First Doe,1
2021-07-15,520430,Second Doe,1
2021-07-15,520450,First Doe,1
2021-07-15,520450,Second Doe,1
2021-07-15,520470,Second Doe,1
2021-07-15,520490,First Doe,4
2021-07-15,520490,Second Doe,3
2021-07-15,520500,First Doe,1
2021-07-15,520510,First Doe,2
2021-07-15,520510,Second Doe,1
2021-07-15,520530,First Doe,1
2021-07-15,520540,First Doe,1
2021-07-15,520545,First Doe,1
2021-07-15,520549,First Doe,1
2021-07-15,520620,First Doe,1
2021-07-15,520810,First Doe,1
2021-07-15,520810,Second Doe,1
2021-07-15,520860,First Doe,1
2021-07-15,520870,Doe,15
2021-07-15,520870,First Doe,71
2021-07-15,520870,Second Doe,26
2021-07-15,520880,First Doe,5
2021-07-15,520910,Doe,2
2021-07-15,520920,First Doe,1
2021-07-15,520970,First Doe,1
2021-07-15,521000,First Doe,5
2021-07-15,521010,First Doe,1
2021-07-15,521150,Doe,1
2021-07-15,521150,First Doe,1
2021-07-15,521170,First Doe,1
2021-07-15,521180,First Doe,2
2021-07-15,521190,First Doe,1
2021-07-15,521220,Doe,1
2021-07-15,521220,First Doe,1
2021-07-15,521230,First Doe,1
2021-07-15,521250,First Doe,3
2021-07-15,521308,Doe,1
2021-07-15,521308,First Doe,2
2021-07-15,521308,Second Doe,4
2021-07-15,521350,Doe,1
2021-07-15,521405,Second Doe,1
2021-07-15,521450,First Doe,1
2021-07-15,521450,Second Doe,1
2021-07-15,521460,First Doe,1
2021-07-15,521460,Second Doe,2
2021-07-15,521483,Doe,2
2021-07-15,521483,First Doe,1
2021-07-15,521500,First Doe,1
2021-07-15,521525,First Doe,1
2021-07-15,521560,First Doe,1
2021-07-15,521640,First Doe,1
2021-07-15,521710,First Doe,1
2021-07-15,521760,First Doe,1
2021-07-15,521760,Second Doe,1
2021-07-15,521800,Doe,1
2021-07-15,521800,First Doe,1
2021-07-15,521800,Second Doe,3
2021-07-15,521839,Doe,1
2021-07-15,521880,Doe,2
2021-07-15,521880,First Doe,3
2021-07-15,521945,First Doe,1
2021-07-15,522020,Doe,2
2021-07-15,522020,First Doe,1
2021-07-15,522020,Second Doe,2
2021-07-15,522045,Doe,2
2021-07-15,522045,First Doe,7
2021-07-15,522045,Second Doe,1
2021-07-15,522060,First Doe,1
2021-07-15,522140,Doe,1
2021-07-15,522140,First Doe,3
2021-07-15,522140,Second Doe,2
2021-07-15,522145,Doe,1
2021-07-15,522145,Second Doe,1
2021-07-15,522160,Doe,1
2021-07-15,522160,First Doe,1
2021-07-15,522160,Second Doe,1
2021-07-15,522170,First Doe,1
2021-07-15,522185,First Doe,1
2021-07-15,522185,Second Doe,1
2021-07-15,522230,First Doe,1
2021-07-15,530010,Doe,8
2021-07-15,530010,First Doe,31
2021-07-15,530010,Second Doe,23
2021-07-16,110012,First Doe,2
2021-07-16,110012,Second Doe,1
2021-07-16,110020,First Doe,1
2021-07-16,110020,Second Doe,1
2021-07-16,120020,Second Doe,1
2021-07-16,130185,First Doe,1
2021-07-16,130260,First Doe,1
2021-07-16,130260,Second Doe,2
2021-07-16,140010,Second Doe,1
2021-07-16,150013,First Doe,1
2021-07-16,150034,First Doe,2
2021-07-16,150060,Doe,1
2021-07-16,150060,First Doe,2
2021-07-16,150060,Second Doe,1
2021-07-16,150080,First Doe,1
2021-07-16,150125,First Doe,1
2021-07-16,150140,First Doe,2
2021-07-16,150140,Second Doe,1
2021-07-16,150150,First Doe,1
2021-07-16,150175,First Doe,1
2021-07-16,150178,First Doe,2
2021-07-16,150215,First Doe,3
2021-07-16,150215,Second Doe,1
2021-07-16,150230,First Doe,1
2021-07-16,150270,First Doe,3
2021-07-16,150277,First Doe,1
2021-07-16,150293,First Doe,1
2021-07-16,150380,First Doe,1
2021-07-16,150390,Second Doe,1
2021-07-16,150420,First Doe,6
2021-07-16,150495,First Doe,1
2021-07-16,150506,Doe,1
2021-07-16,150506,First Doe,2
2021-07-16,150506,Second Doe,1
2021-07-16,150543,Doe,2
2021-07-16,150543,First Doe,1
2021-07-16,150550,First Doe,2
2021-07-16,150553,Doe,1
2021-07-16,150553,First Doe,6
2021-07-16,150553,Second Doe,2
2021-07-16,150563,First Doe,3
2021-07-16,150613,First Doe,4
2021-07-16,150616,Doe,1
2021-07-16,150616,First Doe,2
2021-07-16,150618,First Doe,1
2021-07-16,150619,First Doe,1
2021-07-16,150658,First Doe,1
2021-07-16,150670,First Doe,1
2021-07-16,150715,First Doe,2
2021-07-16,150730,First Doe,7
2021-07-16,150730,Second Doe,1
2021-07-16,150745,First Doe,2
2021-07-16,150745,Second Doe,2
2021-07-16,150775,First Doe,1
2021-07-16,150795,First Doe,1
2021-07-16,150808,First Doe,1
2021-07-16,150812,First Doe,1
2021-07-16,150840,First Doe,3
2021-07-16,150840,Second Doe,1
2021-07-16,160030,First Doe,1
2021-07-16,170025,First Doe,1
2021-07-16,170030,Doe,74
2021-07-16,170035,First Doe,9
2021-07-16,170035,Second Doe,1
2021-07-16,170040,Doe,3
2021-07-16,170040,First Doe,2
2021-07-16,170040,Second Doe,10
2021-07-16,170070,First Doe,148
2021-07-16,170070,Second Doe,1
2021-07-16,170100,Doe,1
2021-07-16,170100,First Doe,2
2021-07-16,170100,Second Doe,3
2021-07-16,170105,First Doe,1
2021-07-16,170110,First Doe,2
2021-07-16,170130,Doe,10
2021-07-16,170130,First Doe,15
2021-07-16,170130,Second Doe,3
2021-07-16,170190,Doe,8
2021-07-16,170190,First Doe,14
2021-07-16,170190,Second Doe,4
2021-07-16,170200,First Doe,5
2021-07-16,170200,Second Doe,1
2021-07-16,170210,Doe,11
2021-07-16,170210,First Doe,1153
2021-07-16,170210,First Doe,2
2021-07-16,170210,Second Doe,133
2021-07-16,170215,Doe,3
2021-07-16,170215,First Doe,9
2021-07-16,170215,Second Doe,1
2021-07-16,170220,Doe,2
2021-07-16,170220,First Doe,10
2021-07-16,170220,Second Doe,11
2021-07-16,170230,Doe,1
2021-07-16,170230,First Doe,5
2021-07-16,170230,Second Doe,5
2021-07-16,170240,First Doe,4
2021-07-16,170240,Second Doe,128
2021-07-16,170255,Doe,18
2021-07-16,170255,First Doe,10
2021-07-16,170255,Second Doe,32
2021-07-16,170270,First Doe,9
2021-07-16,170270,Second Doe,26
2021-07-16,170290,Doe,1
2021-07-16,170290,Second Doe,1
2021-07-16,170300,Doe,11
2021-07-16,170300,First Doe,224
2021-07-16,170300,Second Doe,25
2021-07-16,170305,First Doe,30
2021-07-16,170305,Second Doe,11
2021-07-16,170307,First Doe,1
2021-07-16,170310,Doe,7
2021-07-16,170310,First Doe,7
2021-07-16,170310,Second Doe,30
2021-07-16,170320,First Doe,8
2021-07-16,170330,First Doe,5
2021-07-16,170370,First Doe,6
2021-07-16,170370,Second Doe,22
2021-07-16,170380,Second Doe,1
2021-07-16,170382,Doe,3
2021-07-16,170382,First Doe,1
2021-07-16,170384,First Doe,38
2021-07-16,170384,Second Doe,4
2021-07-16,170386,First Doe,28
2021-07-16,170386,Second Doe,10
2021-07-16,170388,First Doe,9
2021-07-16,170389,Doe,9
2021-07-16,170389,First Doe,5
2021-07-16,170390,Second Doe,2
2021-07-16,170410,First Doe,1
2021-07-16,170410,Second Doe,1
2021-07-16,170460,First Doe,19
2021-07-16,170460,Second Doe,10
2021-07-16,170510,First Doe,9
2021-07-16,170550,Doe,8
2021-07-16,170550,First Doe,29
2021-07-16,170550,Second Doe,40
2021-07-16,170555,Second Doe,2
2021-07-16,170560,Doe,3
2021-07-16,170560,First Doe,2
2021-07-16,170600,Doe,7
2021-07-16,170600,First Doe,6
2021-07-16,170600,Second Doe,32
2021-07-16,170610,First Doe,6
2021-07-16,170610,Second Doe,16
2021-07-16,170625,Doe,1
2021-07-16,170625,First Doe,1
2021-07-16,170650,Doe,1
2021-07-16,170650,First Doe,6
2021-07-16,170700,Doe,28
2021-07-16,170700,First Doe,26
2021-07-16,170700,Second Doe,72
2021-07-16,170710,First Doe,11
2021-07-16,170720,First Doe,5
2021-07-16,170720,Second Doe,2
2021-07-16,170730,Doe,1
2021-07-16,170730,First Doe,7
2021-07-16,170730,Second Doe,9
2021-07-16,170740,First Doe,20
2021-07-16,170740,Second Doe,10
2021-07-16,170755,First Doe,1
2021-07-16,170765,First Doe,7
2021-07-16,170770,Doe,3
2021-07-16,170770,First Doe,9
2021-07-16,170770,Second Doe,4
2021-07-16,170820,First Doe,25
2021-07-16,170820,Second Doe,39
2021-07-16,170825,Doe,1
2021-07-16,170825,First Doe,6
2021-07-16,170830,Doe,1
2021-07-16,170830,First Doe,1
2021-07-16,170900,First Doe,35
2021-07-16,170900,Second Doe,13
2021-07-16,170930,Doe,2
2021-07-16,170930,First Doe,97
2021-07-16,170930,Second Doe,48
2021-07-16,170950,Doe,9
2021-07-16,170950,First Doe,1137
2021-07-16,170950,Second Doe,164
2021-07-16,170980,First Doe,1
2021-07-16,170980,Second Doe,3
2021-07-16,171050,First Doe,36
2021-07-16,171050,Second Doe,1
2021-07-16,171070,Doe,1
2021-07-16,171090,First Doe,5
2021-07-16,171090,Second Doe,5
2021-07-16,171110,Doe,1
2021-07-16,171110,First Doe,2
2021-07-16,171110,Second Doe,1
2021-07-16,171150,First Doe,12
2021-07-16,171150,Second Doe,2
2021-07-16,171190,First Doe,4
2021-07-16,171190,Second Doe,4
2021-07-16,171195,First Doe,15
2021-07-16,171200,Doe,2
2021-07-16,171200,First Doe,3
2021-07-16,171200,Second Doe,2
2021-07-16,171215,Doe,1
2021-07-16,171215,Second Doe,2
2021-07-16,171240,First Doe,8
2021-07-16,171240,Second Doe,8
2021-07-16,171245,Doe,1
2021-07-16,171245,First Doe,2
2021-07-16,171245,Second Doe,9
2021-07-16,171250,First Doe,26
2021-07-16,171250,Second Doe,5
2021-07-16,171270,Doe,1
2021-07-16,171270,First Doe,5
2021-07-16,171280,Doe,8
2021-07-16,171280,First Doe,3
2021-07-16,171320,Doe,21
2021-07-16,171320,First Doe,14
2021-07-16,171320,Second Doe,124
2021-07-16,171330,Doe,1
2021-07-16,171330,First Doe,7
2021-07-16,171360,First Doe,5
2021-07-16,171360,Second Doe,3
2021-07-16,171370,First Doe,6
2021-07-16,171380,Doe,25
2021-07-16,171380,First Doe,2
2021-07-16,171380,Second Doe,1
2021-07-16,171395,First Doe,1
2021-07-16,171395,Second Doe,2
2021-07-16,171420,Doe,23
2021-07-16,171420,First Doe,19
2021-07-16,171430,Doe,2
2021-07-16,171430,First Doe,3
2021-07-16,171430,Second Doe,2
2021-07-16,171488,Doe,64
2021-07-16,171488,First Doe,15
2021-07-16,171488,Second Doe,1
2021-07-16,171500,First Doe,16
2021-07-16,171515,Second Doe,31
2021-07-16,171525,Doe,1
2021-07-16,171525,First Doe,6
2021-07-16,171550,First Doe,1
2021-07-16,171570,First Doe,14
2021-07-16,171570,Second Doe,1
2021-07-16,171575,Doe,4
2021-07-16,171575,First Doe,2
2021-07-16,171575,Second Doe,16
2021-07-16,171610,Doe,1
2021-07-16,171610,First Doe,1099
2021-07-16,171610,Second Doe,22
2021-07-16,171620,Doe,15
2021-07-16,171620,First Doe,1
2021-07-16,171620,Second Doe,1
2021-07-16,171630,First Doe,5
2021-07-16,171630,Second Doe,4
2021-07-16,171650,First Doe,88
2021-07-16,171650,Second Doe,3
2021-07-16,171660,Doe,6
2021-07-16,171660,First Doe,13
2021-07-16,171660,Second Doe,2
2021-07-16,171665,First Doe,4
2021-07-16,171665,Second Doe,21
2021-07-16,171670,Doe,14
2021-07-16,171670,First Doe,10
2021-07-16,171670,Second Doe,1
2021-07-16,171700,Doe,1
2021-07-16,171700,First Doe,3
2021-07-16,171700,Second Doe,1
2021-07-16,171720,First Doe,5
2021-07-16,171720,Second Doe,1
2021-07-16,171750,First Doe,4
2021-07-16,171780,Doe,6
2021-07-16,171780,Second Doe,2
2021-07-16,171790,Doe,70
2021-07-16,171790,First Doe,28
2021-07-16,171790,Second Doe,5
2021-07-16,171820,Doe,18
2021-07-16,171820,First Doe,55
2021-07-16,171820,Second Doe,468
2021-07-16,171830,Doe,1
2021-07-16,171830,Second Doe,2
2021-07-16,171840,First Doe,42
2021-07-16,171840,Second Doe,2
2021-07-16,171845,First Doe,8
2021-07-16,171850,First Doe,9
2021-07-16,171855,Doe,5
2021-07-16,171855,First Doe,4
2021-07-16,171855,Second Doe,9
2021-07-16,171865,Second Doe,1
2021-07-16,171870,First Doe,6
2021-07-16,171870,Second Doe,4
2021-07-16,171875,First Doe,4
2021-07-16,171880,First Doe,1
2021-07-16,171884,First Doe,1
2021-07-16,171884,Second Doe,1
2021-07-16,171886,First Doe,19
2021-07-16,171886,Second Doe,27
2021-07-16,171888,First Doe,20
2021-07-16,171889,Doe,8
2021-07-16,171889,First Doe,16
2021-07-16,171889,Second Doe,1
2021-07-16,171890,First Doe,5
2021-07-16,171890,Second Doe,7
2021-07-16,171900,First Doe,20
2021-07-16,171900,Second Doe,9
2021-07-16,172000,Doe,1
2021-07-16,172000,First Doe,3
2021-07-16,172010,Doe,3
2021-07-16,172010,First Doe,1
2021-07-16,172015,First Doe,1
2021-07-16,172015,Second Doe,1
2021-07-16,172020,First Doe,16
2021-07-16,172049,Doe,15
2021-07-16,172049,First Doe,3
2021-07-16,172049,Second Doe,1
2021-07-16,172065,First Doe,108
2021-07-16,172065,Second Doe,9
2021-07-16,172080,Second Doe,1
2021-07-16,172085,Doe,4
2021-07-16,172085,First Doe,6
2021-07-16,172085,Second Doe,10
2021-07-16,172090,Doe,2
2021-07-16,172090,First Doe,8
2021-07-16,172090,Second Doe,43
2021-07-16,172093,Doe,34
2021-07-16,172093,Second Doe,1
2021-07-16,172097,First Doe,11
2021-07-16,172097,Second Doe,5
2021-07-16,172100,Doe,12
2021-07-16,172100,First Doe,641
2021-07-16,172100,Second Doe,347
2021-07-16,172110,Doe,4
2021-07-16,172110,First Doe,10
2021-07-16,172110,Second Doe,11
2021-07-16,172120,Doe,91
2021-07-16,172120,First Doe,39
2021-07-16,172120,Second Doe,2
2021-07-16,172125,First Doe,2
2021-07-16,172130,First Doe,1
2021-07-16,172130,Second Doe,1
2021-07-16,172208,Doe,1
2021-07-16,172208,First Doe,8
2021-07-16,172208,Second Doe,1
2021-07-16,172210,First Doe,7
2021-07-16,210005,First Doe,3
2021-07-16,210050,First Doe,3
2021-07-16,210050,Second Doe,2
2021-07-16,210060,First Doe,1
2021-07-16,210095,First Doe,1
2021-07-16,210140,First Doe,5
2021-07-16,210160,First Doe,1
2021-07-16,210203,First Doe,1
2021-07-16,210232,First Doe,1
2021-07-16,210232,Second Doe,1
2021-07-16,210255,First Doe,3
2021-07-16,210280,Doe,1
2021-07-16,210280,First Doe,8
2021-07-16,210280,Second Doe,4
2021-07-16,210300,First Doe,2
2021-07-16,210330,First Doe,2
2021-07-16,210375,First Doe,1
2021-07-16,210405,Doe,11
2021-07-16,210405,First Doe,4
2021-07-16,210407,First Doe,3
2021-07-16,210409,First Doe,1
2021-07-16,210410,Doe,1
2021-07-16,210410,First Doe,2
2021-07-16,210480,First Doe,2
2021-07-16,210530,Doe,4
2021-07-16,210530,First Doe,8
2021-07-16,210530,Second Doe,1
2021-07-16,210542,First Doe,1
2021-07-16,210632,First Doe,1
2021-07-16,210890,First Doe,1
2021-07-16,210900,Doe,1
2021-07-16,210910,Second Doe,1
2021-07-16,210950,First Doe,3
2021-07-16,210970,Second Doe,1
2021-07-16,211130,Doe,1
2021-07-16,211130,First Doe,3
2021-07-16,211200,First Doe,1
2021-07-16,211230,Second Doe,2
2021-07-16,211280,First Doe,1
2021-07-16,220115,First Doe,1
2021-07-16,220150,First Doe,1
2021-07-16,220590,Second Doe,1
2021-07-16,220595,First Doe,1
2021-07-16,220640,First Doe,2
2021-07-16,220730,First Doe,1
2021-07-16,220830,First Doe,1
2021-07-16,221100,Doe,2
2021-07-16,221100,First Doe,4
2021-07-16,221100,Second Doe,1
2021-07-16,230160,First Doe,1
2021-07-16,230190,Doe,1
2021-07-16,230300,First Doe,1
2021-07-16,230430,First Doe,1
2021-07-16,230440,First Doe,2
2021-07-16,231030,Second Doe,1
2021-07-16,231140,First Doe,1
2021-07-16,231330,First Doe,1
2021-07-16,231340,Second Doe,1
2021-07-16,240280,First Doe,1
2021-07-16,240680,First Doe,1
2021-07-16,240810,First Doe,2
2021-07-16,250330,First Doe,1
2021-07-16,250370,First Doe,1
2021-07-16,250400,Second Doe,1
2021-07-16,250750,Second Doe,1
2021-07-16,251080,First Doe,6
2021-07-16,260392,First Doe,1
2021-07-16,260570,First Doe,1
2021-07-16,260600,First Doe,1
2021-07-16,260640,First Doe,1
2021-07-16,260915,First Doe,1
2021-07-16,260930,First Doe,3
2021-07-16,261090,First Doe,1
2021-07-16,261220,First Doe,1
2021-07-16,261390,First Doe,1
2021-07-16,270440,First Doe,1
2021-07-16,270470,Doe,1
2021-07-16,280350,First Doe,1
2021-07-16,280480,First Doe,1
2021-07-16,290070,First Doe,1
2021-07-16,290320,First Doe,3
2021-07-16,290570,First Doe,1
2021-07-16,290590,First Doe,1
2021-07-16,290720,First Doe,1
2021-07-16,291760,First Doe,2
2021-07-16,291955,First Doe,7
2021-07-16,291955,Second Doe,2
2021-07-16,292100,First Doe,1
2021-07-16,292740,First Doe,2
2021-07-16,292840,First Doe,1
2021-07-16,293050,Second Doe,1
2021-07-16,293135,Doe,1
2021-07-16,310070,First Doe,1
2021-07-16,310350,First Doe,1
2021-07-16,310620,First Doe,1
2021-07-16,310620,Second Doe,3
2021-07-16,310980,Doe,2
2021-07-16,311200,Second Doe,1
2021-07-16,311330,First Doe,1
2021-07-16,311830,First Doe,1
2021-07-16,312710,First Doe,2
2021-07-16,312710,Second Doe,2
2021-07-16,312770,First Doe,1
2021-07-16,313620,First Doe,1
2021-07-16,313630,First Doe,1
2021-07-16,313720,First Doe,1
2021-07-16,314090,First Doe,1
2021-07-16,314330,First Doe,2
2021-07-16,314480,Doe,1
2021-07-16,314480,First Doe,1
2021-07-16,314800,First Doe,1
2021-07-16,314800,Second Doe,1
2021-07-16,315460,First Doe,1
2021-07-16,317010,Second Doe,2
2021-07-16,317020,First Doe,4
2021-07-16,317020,Second Doe,2
2021-07-16,320520,First Doe,1
2021-07-16,320530,First Doe,2
2021-07-16,320530,Second Doe,1
2021-07-16,330190,First Doe,1
2021-07-16,330455,Doe,1
2021-07-16,330455,First Doe,2
2021-07-16,330455,Second Doe,1
2021-07-16,350120,First Doe,1
2021-07-16,350290,Doe,1
2021-07-16,350460,First Doe,1
2021-07-16,350570,Doe,1
2021-07-16,350650,Second Doe,1
2021-07-16,350760,Second Doe,1
2021-07-16,350850,First Doe,1
2021-07-16,350950,First Doe,1
2021-07-16,351110,First Doe,1
2021-07-16,351440,First Doe,1
2021-07-16,351520,First Doe,1
2021-07-16,351550,First Doe,1
2021-07-16,351860,First Doe,1
2021-07-16,351980,First Doe,1
2021-07-16,352044,First Doe,1
2021-07-16,352250,First Doe,1
2021-07-16,352390,Doe,1
2021-07-16,352500,First Doe,1
2021-07-16,352530,Second Doe,1
2021-07-16,352570,First Doe,1
2021-07-16,352940,Second Doe,1
2021-07-16,353050,First Doe,1
2021-07-16,353475,Doe,2
2021-07-16,353475,First Doe,1
2021-07-16,353910,First Doe,1
2021-07-16,354340,First Doe,1
2021-07-16,354760,Doe,1
2021-07-16,354870,First Doe,1
2021-07-16,354890,First Doe,1
2021-07-16,354910,First Doe,1
2021-07-16,354980,First Doe,1
2021-07-16,354990,Second Doe,1
2021-07-16,355030,First Doe,6
2021-07-16,355030,Second Doe,5
2021-07-16,355100,First Doe,1
2021-07-16,355270,First Doe,1
2021-07-16,355630,First Doe,1
2021-07-16,355700,First Doe,1
2021-07-16,410100,First Doe,1
2021-07-16,410140,Second Doe,1
2021-07-16,410480,First Doe,1
2021-07-16,410690,Second Doe,2
2021-07-16,410730,Doe,1
2021-07-16,410790,First Doe,1
2021-07-16,411125,First Doe,1
2021-07-16,411320,First Doe,1
2021-07-16,411370,First Doe,1
2021-07-16,411535,Second Doe,1
2021-07-16,411930,First Doe,1
2021-07-16,411950,First Doe,1
2021-07-16,412855,First Doe,1
2021-07-16,420420,Doe,1
2021-07-16,420820,First Doe,1
2021-07-16,420890,First Doe,1
2021-07-16,421370,First Doe,1
2021-07-16,421970,First Doe,1
2021-07-16,430160,First Doe,1
2021-07-16,430210,First Doe,1
2021-07-16,430540,First Doe,1
2021-07-16,430560,First Doe,1
2021-07-16,430607,Doe,1
2021-07-16,430610,First Doe,1
2021-07-16,430800,First Doe,1
2021-07-16,431337,First Doe,1
2021-07-16,431390,First Doe,1
2021-07-16,431440,First Doe,1
2021-07-16,431490,Second Doe,1
2021-07-16,431810,First Doe,1
2021-07-16,432185,First Doe,1
2021-07-16,432240,First Doe,1
2021-07-16,432250,Second Doe,1
2021-07-16,500100,Second Doe,1
2021-07-16,500110,First Doe,1
2021-07-16,500270,First Doe,3
2021-07-16,500270,Second Doe,1
2021-07-16,500295,First Doe,2
2021-07-16,500325,First Doe,1
2021-07-16,500370,First Doe,1
2021-07-16,500450,First Doe,1
2021-07-16,500600,First Doe,1
2021-07-16,500630,Doe,1
2021-07-16,510020,First Doe,1
2021-07-16,510267,First Doe,1
2021-07-16,510330,First Doe,1
2021-07-16,510335,First Doe,1
2021-07-16,510335,Second Doe,1
2021-07-16,510340,First Doe,3
2021-07-16,510340,Second Doe,1
2021-07-16,510480,First Doe,1
2021-07-16,510515,Doe,1
2021-07-16,510525,Second Doe,1
2021-07-16,510642,First Doe,3
2021-07-16,510677,First Doe,2
2021-07-16,510704,First Doe,1
2021-07-16,510735,Second Doe,2
2021-07-16,510777,First Doe,1
2021-07-16,510792,Second Doe,1
2021-07-16,510795,Second Doe,1
2021-07-16,510860,First Doe,3
2021-07-16,520005,First Doe,2
2021-07-16,520025,Doe,1
2021-07-16,520025,First Doe,2
2021-07-16,520080,Doe,2
2021-07-16,520085,First Doe,1
2021-07-16,520110,Doe,2
2021-07-16,520110,First Doe,6
2021-07-16,520110,Second Doe,2
2021-07-16,520140,Doe,1
2021-07-16,520140,First Doe,16
2021-07-16,520140,Second Doe,11
2021-07-16,520170,First Doe,1
2021-07-16,520330,First Doe,1
2021-07-16,520350,Doe,1
2021-07-16,520355,First Doe,1
2021-07-16,520430,First Doe,1
2021-07-16,520440,Doe,1
2021-07-16,520450,Doe,1
2021-07-16,520455,First Doe,1
2021-07-16,520490,Doe,1
2021-07-16,520490,First Doe,1
2021-07-16,520490,Second Doe,7
2021-07-16,520510,First Doe,1
2021-07-16,520530,Second Doe,1
2021-07-16,520540,First Doe,1
2021-07-16,520545,First Doe,1
2021-07-16,520551,First Doe,1
2021-07-16,520620,Second Doe,1
2021-07-16,520740,First Doe,1
2021-07-16,520780,Second Doe,1
2021-07-16,520815,First Doe,1
2021-07-16,520840,First Doe,1
2021-07-16,520860,First Doe,1
2021-07-16,520870,Doe,9
2021-07-16,520870,First Doe,32
2021-07-16,520870,Second Doe,19
2021-07-16,520880,Doe,1
2021-07-16,520880,First Doe,1
2021-07-16,520915,First Doe,1
2021-07-16,520920,First Doe,1
2021-07-16,520970,First Doe,1
2021-07-16,521000,First Doe,1
2021-07-16,521000,Second Doe,1
2021-07-16,521010,First Doe,2
2021-07-16,521040,Second Doe,1
